id,comm_type,raw_content,subject,source_id,ingested_at,processed_at,is_processed
55f7ab07-0c26-498b-a851-6a6308a9c3a5,email,"{""id"": ""273AA8331D5A44E29618264B"", ""title"": ""Distributed fresh-thinking policy"", ""duration"": 179.89, ""calendar_id"": ""F746F7B895024FA2BCD20F699A405644"", ""audio_url"": ""http://tyler-pierce.com//audio.mp3"", ""video_url"": ""https://www.meyer.com//video.mp4"", ""transcript_url"": ""https://bailey.com//transcript.txt"", ""dateString"": ""2025-05-09 13:45:49"", ""host_email"": ""ybutler@hotmail.com"", ""organizer_email"": ""smithjohn@hotmail.com"", ""participants"": [""rhondabush@hotmail.com"", ""kimberlybrandt@yahoo.com""], ""speakers"": [""tonyajones@gmail.com"", ""rwilliams@baker.com"", ""jmckinney@gmail.com""], ""meeting_attendees"": [{""email"": ""rhondabush@hotmail.com""}, {""email"": ""kimberlybrandt@yahoo.com""}]}",Multi-lateral explicit data-warehouse,273AA8331D5A44E29618264B,2025-08-29 02:47:34,2025-07-26 00:36:29,TRUE
da93d3e4-2961-4e33-b39f-99bf4773c506,call,"{""id"": ""1387F594CC344EBDABBCD3FD"", ""title"": ""Expanded national standardization"", ""duration"": 54.95, ""calendar_id"": ""C984DB9298B24152A2C96BD60CCA3D56"", ""audio_url"": ""https://www.parks.com//audio.mp3"", ""video_url"": ""http://www.thompson.net//video.mp4"", ""transcript_url"": ""http://www.russell-hayes.biz//transcript.txt"", ""dateString"": ""2025-06-18 04:05:09"", ""host_email"": ""wilsonmichael@gmail.com"", ""organizer_email"": ""flemingmanuel@cruz.com"", ""participants"": [""willie87@williams-villanueva.com"", ""vaughangary@hotmail.com""], ""speakers"": [""clarkcrystal@hancock.com""], ""meeting_attendees"": [{""email"": ""willie87@williams-villanueva.com""}, {""email"": ""vaughangary@hotmail.com""}]}",Intuitive 3rdgeneration info-mediaries,1387F594CC344EBDABBCD3FD,2025-02-15 22:41:22,2025-07-27 17:01:03,TRUE
dd20fc61-aef1-4a96-9272-1825166427de,email,"{""id"": ""1F3756C256A2406AA769C1AB"", ""title"": ""Business-focused web-enabled neural-net"", ""duration"": 159.7, ""calendar_id"": ""5111B66C055C4886AA48BAD6056D4EDC"", ""audio_url"": ""https://www.powers-king.com//audio.mp3"", ""video_url"": ""https://anderson-rios.com//video.mp4"", ""transcript_url"": ""https://www.stewart.com//transcript.txt"", ""dateString"": ""2025-08-28 08:43:40"", ""host_email"": ""avilabrenda@charles.com"", ""organizer_email"": ""campbellsara@yahoo.com"", ""participants"": [""wellsamanda@gmail.com"", ""susan24@hotmail.com"", ""spencerangela@gmail.com"", ""armstrongphillip@arroyo.com"", ""gwhitehead@martin.org""], ""speakers"": [""dannylambert@hotmail.com""], ""meeting_attendees"": [{""email"": ""wellsamanda@gmail.com""}, {""email"": ""susan24@hotmail.com""}, {""email"": ""spencerangela@gmail.com""}, {""email"": ""armstrongphillip@arroyo.com""}, {""email"": ""gwhitehead@martin.org""}]}",Switchable fault-tolerant solution,1F3756C256A2406AA769C1AB,2025-08-15 20:51:30,2025-03-01 04:25:26,TRUE
b3afa686-aee2-4dbf-b68e-b93c21c70d71,call,"{""id"": ""377EF209B3694F88A448E99B"", ""title"": ""Upgradable explicit challenge"", ""duration"": 30.32, ""calendar_id"": ""5D8CDEDA8FC74E10B4DF412F5A0C3EE8"", ""audio_url"": ""https://www.cox-smith.com//audio.mp3"", ""video_url"": ""http://www.moore-knight.org//video.mp4"", ""transcript_url"": ""http://williams-juarez.com//transcript.txt"", ""dateString"": ""2025-01-25 09:54:30"", ""host_email"": ""susan20@yahoo.com"", ""organizer_email"": ""jenniferdavidson@larsen-taylor.com"", ""participants"": [""xgriffin@yahoo.com"", ""thompsoncatherine@yahoo.com"", ""josemercado@luna.net""], ""speakers"": [""nhammond@arnold.net"", ""michaelwalker@hotmail.com""], ""meeting_attendees"": [{""email"": ""xgriffin@yahoo.com""}, {""email"": ""thompsoncatherine@yahoo.com""}, {""email"": ""josemercado@luna.net""}]}",Fundamental holistic emulation,377EF209B3694F88A448E99B,2025-01-17 15:00:12,2025-03-22 07:16:26,TRUE
7afb484b-e363-4390-b478-024d20919440,call,"{""id"": ""61078B49D3A142DDBF9F3CDF"", ""title"": ""Open-architected radical open system"", ""duration"": 72.79, ""calendar_id"": ""FFA715CB81274733B7E6007DC6745B89"", ""audio_url"": ""http://robinson.info//audio.mp3"", ""video_url"": ""https://www.greer.com//video.mp4"", ""transcript_url"": ""http://ramsey.info//transcript.txt"", ""dateString"": ""2025-08-20 16:05:38"", ""host_email"": ""dharrison@gmail.com"", ""organizer_email"": ""dakota84@baker.biz"", ""participants"": [""blacknicholas@gmail.com"", ""lisa57@yahoo.com"", ""scotthall@schneider.com"", ""robertrivera@olson.info""], ""speakers"": [""deborahjenkins@williams.org"", ""crystalwilliams@thomas.net""], ""meeting_attendees"": [{""email"": ""blacknicholas@gmail.com""}, {""email"": ""lisa57@yahoo.com""}, {""email"": ""scotthall@schneider.com""}, {""email"": ""robertrivera@olson.info""}]}",Reverse-engineered asymmetric emulation,61078B49D3A142DDBF9F3CDF,2025-05-27 21:11:07,2025-05-30 16:45:54,TRUE
a8267de3-66ea-41dd-88fb-67694ba11a1e,email,"{""id"": ""A0D165B7954F40C18674521D"", ""title"": ""Right-sized needs-based installation"", ""duration"": 74.51, ""calendar_id"": ""D24F7628E4F44F1997034B02CDA4B60E"", ""audio_url"": ""https://www.fletcher.org//audio.mp3"", ""video_url"": ""http://www.pena-watts.com//video.mp4"", ""transcript_url"": ""https://moore.org//transcript.txt"", ""dateString"": ""2025-04-09 12:01:42"", ""host_email"": ""smithalexandra@cohen.com"", ""organizer_email"": ""richamanda@gmail.com"", ""participants"": [""mhopkins@carey.biz"", ""nancy86@gmail.com"", ""zbell@hotmail.com""], ""speakers"": [""eanderson@kent.com""], ""meeting_attendees"": [{""email"": ""mhopkins@carey.biz""}, {""email"": ""nancy86@gmail.com""}, {""email"": ""zbell@hotmail.com""}]}",Fundamental national interface,A0D165B7954F40C18674521D,2025-08-08 07:06:29,2025-05-23 00:02:59,TRUE
69249618-5287-4001-8e86-fcf1f76f35a8,email,"{""id"": ""E45F6F5F55C04B27957FC73A"", ""title"": ""Centralized zero-defect conglomeration"", ""duration"": 77.04, ""calendar_id"": ""1949370E58E94706AE91DFC5CA77C3A4"", ""audio_url"": ""https://harris.net//audio.mp3"", ""video_url"": ""https://www.bowers.net//video.mp4"", ""transcript_url"": ""http://www.johnson.com//transcript.txt"", ""dateString"": ""2025-02-03 17:26:01"", ""host_email"": ""afischer@hotmail.com"", ""organizer_email"": ""mitchellpeters@yahoo.com"", ""participants"": [""kim62@hotmail.com"", ""seanlyons@garcia.biz""], ""speakers"": [""martintamara@gmail.com"", ""thomasburke@brown.com"", ""ramseysarah@mendez-meyer.org""], ""meeting_attendees"": [{""email"": ""kim62@hotmail.com""}, {""email"": ""seanlyons@garcia.biz""}]}",Grass-roots zero-defect initiative,E45F6F5F55C04B27957FC73A,2025-05-18 03:23:18,2025-06-03 11:00:02,TRUE
b3769edf-0c34-46ab-a8c8-c6fabc65808f,meeting,"{""id"": ""03D27E96DF1F42249F296FD4"", ""title"": ""Expanded discrete customer loyalty"", ""duration"": 167.91, ""calendar_id"": ""245119994C4F46C58E5B4062C79BFCC9"", ""audio_url"": ""http://maxwell.com//audio.mp3"", ""video_url"": ""https://www.rubio.com//video.mp4"", ""transcript_url"": ""https://white-duran.net//transcript.txt"", ""dateString"": ""2025-04-19 20:16:27"", ""host_email"": ""aprilmclaughlin@gmail.com"", ""organizer_email"": ""jessica89@bailey-ochoa.com"", ""participants"": [""kspears@green.net"", ""gordonmatthew@pratt.net"", ""kchurch@yahoo.com"", ""susan77@atkins.biz"", ""laurengutierrez@black-smith.com""], ""speakers"": [""christopher51@velazquez.org"", ""staceyvega@gmail.com"", ""jimmyallen@yahoo.com""], ""meeting_attendees"": [{""email"": ""kspears@green.net""}, {""email"": ""gordonmatthew@pratt.net""}, {""email"": ""kchurch@yahoo.com""}, {""email"": ""susan77@atkins.biz""}, {""email"": ""laurengutierrez@black-smith.com""}]}",Object-based directional system engine,03D27E96DF1F42249F296FD4,2025-08-12 22:54:32,2025-02-19 19:20:20,TRUE
2b497f51-9e6a-48e1-86e5-372b52c2bff0,meeting,"{""id"": ""DC3A52E20A7A493D846B76C0"", ""title"": ""Distributed methodical workforce"", ""duration"": 42.02, ""calendar_id"": ""7E58B904D6C149EAAE4896E67C47AD02"", ""audio_url"": ""http://www.porter-cowan.net//audio.mp3"", ""video_url"": ""https://king-garrison.com//video.mp4"", ""transcript_url"": ""https://www.martin.com//transcript.txt"", ""dateString"": ""2025-06-24 16:57:02"", ""host_email"": ""imendoza@shaw.com"", ""organizer_email"": ""wolfesteve@hotmail.com"", ""participants"": [""craignicolas@nguyen.com"", ""joel79@diaz-jimenez.com""], ""speakers"": [""michael64@yahoo.com"", ""tiffanyparks@le.net"", ""zgonzalez@hotmail.com""], ""meeting_attendees"": [{""email"": ""craignicolas@nguyen.com""}, {""email"": ""joel79@diaz-jimenez.com""}]}",User-friendly full-range firmware,DC3A52E20A7A493D846B76C0,2025-05-21 04:24:35,2025-05-20 22:18:02,TRUE
b30c6ba5-f379-4f3d-99f9-40e5cb99e81a,meeting,"{""id"": ""1CFC24C53F384D4BBA36FFDD"", ""title"": ""Cloned methodical neural-net"", ""duration"": 40.19, ""calendar_id"": ""B2F2A4169F1F40FB98EE56263DD3E84A"", ""audio_url"": ""http://www.warren-ferrell.com//audio.mp3"", ""video_url"": ""https://www.pena.com//video.mp4"", ""transcript_url"": ""http://www.mitchell.com//transcript.txt"", ""dateString"": ""2025-01-12 02:18:13"", ""host_email"": ""andrew15@hotmail.com"", ""organizer_email"": ""tiffanymitchell@nunez-freeman.info"", ""participants"": [""daustin@frye.com"", ""esweeney@gmail.com""], ""speakers"": [""jeremy54@adams.info"", ""lgutierrez@gmail.com"", ""ebonyshepard@brady.com""], ""meeting_attendees"": [{""email"": ""daustin@frye.com""}, {""email"": ""esweeney@gmail.com""}]}",Automated stable help-desk,1CFC24C53F384D4BBA36FFDD,2025-05-07 07:05:45,2025-07-04 22:05:01,TRUE
8ce37393-9e34-4729-b77c-d023969df02d,meeting,"{""id"": ""533A6580B5834FD9A386122D"", ""title"": ""Programmable well-modulated website"", ""duration"": 171.24, ""calendar_id"": ""8B545769701C411BBCD8B46C3A0535B0"", ""audio_url"": ""https://paul.com//audio.mp3"", ""video_url"": ""http://www.rodriguez-gibson.info//video.mp4"", ""transcript_url"": ""https://flores.com//transcript.txt"", ""dateString"": ""2025-07-27 18:17:19"", ""host_email"": ""amy28@gmail.com"", ""organizer_email"": ""omills@hotmail.com"", ""participants"": [""timothy31@yahoo.com"", ""robert24@gmail.com"", ""mauriceharrison@watts.info"", ""cannonlauren@hotmail.com"", ""kelleyjacob@kim.biz""], ""speakers"": [""josehenderson@gmail.com""], ""meeting_attendees"": [{""email"": ""timothy31@yahoo.com""}, {""email"": ""robert24@gmail.com""}, {""email"": ""mauriceharrison@watts.info""}, {""email"": ""cannonlauren@hotmail.com""}, {""email"": ""kelleyjacob@kim.biz""}]}",Ameliorated contextually-based benchmark,533A6580B5834FD9A386122D,2025-04-20 13:29:53,2025-04-15 13:04:49,TRUE
d1add8ea-b005-4617-9604-e8fd79cde7be,chat,"{""id"": ""0561EFDE93A445C28D047EDF"", ""title"": ""Networked systemic function"", ""duration"": 42.3, ""calendar_id"": ""AD4EEBD2595344C6ABA75D651D04C24C"", ""audio_url"": ""https://www.chandler.com//audio.mp3"", ""video_url"": ""https://evans.com//video.mp4"", ""transcript_url"": ""http://www.hamilton.org//transcript.txt"", ""dateString"": ""2025-02-16 11:12:54"", ""host_email"": ""oacosta@hernandez.com"", ""organizer_email"": ""zcollins@yahoo.com"", ""participants"": [""cterry@yahoo.com"", ""brianrowe@daniels.com""], ""speakers"": [""hclayton@hotmail.com"", ""cwise@rojas.com"", ""boydtina@yahoo.com""], ""meeting_attendees"": [{""email"": ""cterry@yahoo.com""}, {""email"": ""brianrowe@daniels.com""}]}",Object-based dynamic access,0561EFDE93A445C28D047EDF,2025-01-17 07:24:23,2025-08-14 16:01:49,TRUE
80d63dd6-83c6-462b-b9a8-93a840f939e3,chat,"{""id"": ""82259CDE91B84282A37FD3C7"", ""title"": ""Organized explicit firmware"", ""duration"": 130.46, ""calendar_id"": ""661DD17C191B450885DECE63E2B068FD"", ""audio_url"": ""https://parsons.biz//audio.mp3"", ""video_url"": ""http://www.vincent.com//video.mp4"", ""transcript_url"": ""https://www.vega.com//transcript.txt"", ""dateString"": ""2025-05-06 06:51:01"", ""host_email"": ""nathandavis@gmail.com"", ""organizer_email"": ""parksmatthew@hotmail.com"", ""participants"": [""kellyeric@moody.net"", ""bquinn@hotmail.com"", ""jennifer40@yahoo.com"", ""amy73@hotmail.com""], ""speakers"": [""mario74@rocha.com""], ""meeting_attendees"": [{""email"": ""kellyeric@moody.net""}, {""email"": ""bquinn@hotmail.com""}, {""email"": ""jennifer40@yahoo.com""}, {""email"": ""amy73@hotmail.com""}]}",Open-source secondary Graphic Interface,82259CDE91B84282A37FD3C7,2025-02-12 21:36:01,2025-02-07 09:10:25,TRUE
a13b6d35-d757-4eea-b31c-72003c071661,chat,"{""id"": ""E43A48DCF876409F91CE973C"", ""title"": ""Operative value-added benchmark"", ""duration"": 89.37, ""calendar_id"": ""E4BA8057ABD14D3EB1B48376F6C7BE9B"", ""audio_url"": ""https://ortega.com//audio.mp3"", ""video_url"": ""https://moore.com//video.mp4"", ""transcript_url"": ""https://gutierrez-schultz.com//transcript.txt"", ""dateString"": ""2025-08-25 06:49:25"", ""host_email"": ""conleydavid@harris.com"", ""organizer_email"": ""duncanmary@burns.com"", ""participants"": [""catherinejones@gmail.com"", ""mcdonalddanielle@yahoo.com"", ""laura09@yahoo.com""], ""speakers"": [""davenportchristian@yu.com"", ""hlopez@wright.net""], ""meeting_attendees"": [{""email"": ""catherinejones@gmail.com""}, {""email"": ""mcdonalddanielle@yahoo.com""}, {""email"": ""laura09@yahoo.com""}]}",Front-line non-volatile moratorium,E43A48DCF876409F91CE973C,2025-03-25 01:57:17,2025-05-26 15:50:28,TRUE
2a621a15-afdf-46fe-a425-82e75b4a9cb4,email,"{""id"": ""737ED5FB56124529A84A6825"", ""title"": ""Inverse motivating standardization"", ""duration"": 169.35, ""calendar_id"": ""BAD7CA448A5B4728A4124AAB8F233A51"", ""audio_url"": ""http://www.nunez.info//audio.mp3"", ""video_url"": ""http://www.roberts-foster.com//video.mp4"", ""transcript_url"": ""https://www.duncan-williams.biz//transcript.txt"", ""dateString"": ""2025-04-12 23:13:03"", ""host_email"": ""suzanne76@gmail.com"", ""organizer_email"": ""caitlin82@smith-joyce.com"", ""participants"": [""ingramsherry@yahoo.com"", ""johnsonmichael@baker.com"", ""lisa19@carroll-robinson.com"", ""sthompson@hotmail.com"", ""benjamin96@deleon.com""], ""speakers"": [""hconrad@gmail.com"", ""hbrown@flores.com""], ""meeting_attendees"": [{""email"": ""ingramsherry@yahoo.com""}, {""email"": ""johnsonmichael@baker.com""}, {""email"": ""lisa19@carroll-robinson.com""}, {""email"": ""sthompson@hotmail.com""}, {""email"": ""benjamin96@deleon.com""}]}",Configurable impactful middleware,737ED5FB56124529A84A6825,2025-06-18 17:45:02,2025-02-20 15:11:04,TRUE
c05376d1-5646-4054-b52c-9de2ad63359c,email,"{""id"": ""0CDE8024547D401C9EC35EE6"", ""title"": ""Advanced global solution"", ""duration"": 123.17, ""calendar_id"": ""E2E45BD16C884FAC9DD838FB2450AA21"", ""audio_url"": ""http://ruiz-rivera.net//audio.mp3"", ""video_url"": ""http://www.mills.com//video.mp4"", ""transcript_url"": ""http://escobar.com//transcript.txt"", ""dateString"": ""2025-04-21 07:11:53"", ""host_email"": ""fhansen@pearson-gonzalez.org"", ""organizer_email"": ""charlesfrank@cohen-johnston.com"", ""participants"": [""mdiaz@yahoo.com"", ""carrillogary@yahoo.com""], ""speakers"": [""scottglass@gmail.com"", ""eric11@brown.com""], ""meeting_attendees"": [{""email"": ""mdiaz@yahoo.com""}, {""email"": ""carrillogary@yahoo.com""}]}",Exclusive tangible process improvement,0CDE8024547D401C9EC35EE6,2025-04-16 08:31:35,2025-01-21 14:47:25,TRUE
d9d7a77b-4326-49d3-929b-b40dd4978dcb,chat,"{""id"": ""BE3F43D511D547A7B9137DE0"", ""title"": ""Realigned even-keeled definition"", ""duration"": 61.97, ""calendar_id"": ""F0F40912101F4BD091E8C8038E835D39"", ""audio_url"": ""http://sandoval-miller.biz//audio.mp3"", ""video_url"": ""http://berry.com//video.mp4"", ""transcript_url"": ""https://anderson.com//transcript.txt"", ""dateString"": ""2025-02-23 15:16:30"", ""host_email"": ""jonesdonna@hotmail.com"", ""organizer_email"": ""smithmichelle@hotmail.com"", ""participants"": [""tinaromero@hotmail.com"", ""todd98@lopez.info""], ""speakers"": [""wrightalyssa@burns-garner.com"", ""michael43@hotmail.com"", ""garrettnatasha@gmail.com""], ""meeting_attendees"": [{""email"": ""tinaromero@hotmail.com""}, {""email"": ""todd98@lopez.info""}]}",Integrated system-worthy strategy,BE3F43D511D547A7B9137DE0,2025-07-23 10:13:15,2025-02-22 12:38:40,TRUE
60b2333c-8fc4-4705-8842-ec189e1e2258,meeting,"{""id"": ""327E9977FA264F448F71FA34"", ""title"": ""Devolved cohesive core"", ""duration"": 162.13, ""calendar_id"": ""C37D6D35ECDF4E06BB0D95AB96D0DB6C"", ""audio_url"": ""http://www.duran-smith.com//audio.mp3"", ""video_url"": ""https://www.powers.com//video.mp4"", ""transcript_url"": ""https://nguyen.biz//transcript.txt"", ""dateString"": ""2025-01-17 05:50:56"", ""host_email"": ""dianacunningham@gmail.com"", ""organizer_email"": ""grantstacy@gmail.com"", ""participants"": [""mary20@beard-gutierrez.biz"", ""oreese@hotmail.com"", ""kimberlyrodriguez@gmail.com""], ""speakers"": [""catherine93@hall.info"", ""xjoseph@christian.info""], ""meeting_attendees"": [{""email"": ""mary20@beard-gutierrez.biz""}, {""email"": ""oreese@hotmail.com""}, {""email"": ""kimberlyrodriguez@gmail.com""}]}",Robust user-facing implementation,327E9977FA264F448F71FA34,2025-05-02 12:24:57,2025-06-03 01:45:03,TRUE
943fe4ee-4c2d-42ee-8044-b3e196940b1f,chat,"{""id"": ""6EA34A82BBB5410CB31F4153"", ""title"": ""Seamless cohesive implementation"", ""duration"": 53.66, ""calendar_id"": ""00E8A85B071B46ECBF17FA11BA564717"", ""audio_url"": ""https://www.barr.com//audio.mp3"", ""video_url"": ""http://www.hammond.biz//video.mp4"", ""transcript_url"": ""https://mack.com//transcript.txt"", ""dateString"": ""2025-02-21 02:19:51"", ""host_email"": ""hayesmargaret@rich.net"", ""organizer_email"": ""grantzachary@hotmail.com"", ""participants"": [""kellysanders@ayala-mitchell.com"", ""christie08@gmail.com"", ""gdavis@gmail.com"", ""phillipmorris@white.com""], ""speakers"": [""wrightheather@hotmail.com"", ""davisjasmin@cox.net""], ""meeting_attendees"": [{""email"": ""kellysanders@ayala-mitchell.com""}, {""email"": ""christie08@gmail.com""}, {""email"": ""gdavis@gmail.com""}, {""email"": ""phillipmorris@white.com""}]}",Exclusive 24hour process improvement,6EA34A82BBB5410CB31F4153,2025-04-09 07:09:55,2025-01-05 17:47:04,TRUE
044a741d-a052-40dc-8c68-81dd4b537e3a,chat,"{""id"": ""85373984F49F41B9BEC0A88D"", ""title"": ""Multi-tiered asymmetric task-force"", ""duration"": 152.57, ""calendar_id"": ""B0A01E628BD749BB947456793364B4E5"", ""audio_url"": ""https://www.ruiz-martinez.com//audio.mp3"", ""video_url"": ""https://clark.org//video.mp4"", ""transcript_url"": ""http://barker.com//transcript.txt"", ""dateString"": ""2025-06-15 20:25:41"", ""host_email"": ""ifoley@gmail.com"", ""organizer_email"": ""jaykeller@yahoo.com"", ""participants"": [""mmiller@gmail.com"", ""christine83@lopez.com""], ""speakers"": [""melissaestrada@evans.biz"", ""emilycarr@graves.info"", ""daviskevin@yahoo.com""], ""meeting_attendees"": [{""email"": ""mmiller@gmail.com""}, {""email"": ""christine83@lopez.com""}]}",Robust foreground firmware,85373984F49F41B9BEC0A88D,2025-07-24 01:00:04,2025-08-12 08:43:06,TRUE
bf626efb-04b8-43ef-92f7-961158c6ab30,email,"{""id"": ""0B543581A06E41FAA03C137D"", ""title"": ""Inverse zero administration ability"", ""duration"": 69.67, ""calendar_id"": ""7FE6F2DCEE1649B7A71475F21F44FE46"", ""audio_url"": ""http://foster-carroll.com//audio.mp3"", ""video_url"": ""http://www.bass-nielsen.info//video.mp4"", ""transcript_url"": ""https://www.taylor.net//transcript.txt"", ""dateString"": ""2025-05-11 03:26:54"", ""host_email"": ""christinacrawford@hotmail.com"", ""organizer_email"": ""nmorton@gmail.com"", ""participants"": [""aaronjohnson@hotmail.com"", ""laurenduarte@williams-bailey.com""], ""speakers"": [""hannahking@parker.net""], ""meeting_attendees"": [{""email"": ""aaronjohnson@hotmail.com""}, {""email"": ""laurenduarte@williams-bailey.com""}]}",Persistent zero tolerance installation,0B543581A06E41FAA03C137D,2025-01-22 18:09:55,2025-07-22 08:45:16,TRUE
f8e4187f-f761-4bd1-a781-cc20d303c321,meeting,"{""id"": ""DF05781989ED4E0A8E19F378"", ""title"": ""Cross-group leadingedge middleware"", ""duration"": 72.26, ""calendar_id"": ""AFC5A3ABB4E44241B0A820FE9DDA8CB1"", ""audio_url"": ""http://moore.net//audio.mp3"", ""video_url"": ""https://hammond.net//video.mp4"", ""transcript_url"": ""http://www.johnson.com//transcript.txt"", ""dateString"": ""2025-01-02 14:18:24"", ""host_email"": ""angela03@hotmail.com"", ""organizer_email"": ""carl24@gmail.com"", ""participants"": [""ksims@hotmail.com"", ""brookehancock@yahoo.com"", ""nelsonchristopher@gmail.com""], ""speakers"": [""tgallegos@gmail.com"", ""danielglover@gmail.com""], ""meeting_attendees"": [{""email"": ""ksims@hotmail.com""}, {""email"": ""brookehancock@yahoo.com""}, {""email"": ""nelsonchristopher@gmail.com""}]}",Integrated 6thgeneration software,DF05781989ED4E0A8E19F378,2025-08-19 19:09:42,2025-02-03 19:36:22,TRUE
e04d39fe-586b-4f8c-b298-5a2faa494781,chat,"{""id"": ""DBBFA5630AC2410F83C47B99"", ""title"": ""Object-based context-sensitive strategy"", ""duration"": 133.12, ""calendar_id"": ""AD48E6FF749A49F196BB21CFD18C74F3"", ""audio_url"": ""https://cook-gonzalez.net//audio.mp3"", ""video_url"": ""http://anderson.info//video.mp4"", ""transcript_url"": ""http://cohen-mckinney.info//transcript.txt"", ""dateString"": ""2025-07-02 17:48:19"", ""host_email"": ""gsmall@hotmail.com"", ""organizer_email"": ""lanelarry@gmail.com"", ""participants"": [""jameshill@yahoo.com"", ""nelsoneric@gmail.com"", ""clarkmichael@nelson-harding.com"", ""charlesaustin@fernandez-williams.com""], ""speakers"": [""rodriguezbrian@yahoo.com""], ""meeting_attendees"": [{""email"": ""jameshill@yahoo.com""}, {""email"": ""nelsoneric@gmail.com""}, {""email"": ""clarkmichael@nelson-harding.com""}, {""email"": ""charlesaustin@fernandez-williams.com""}]}",Focused directional circuit,DBBFA5630AC2410F83C47B99,2025-08-28 14:19:01,2025-04-11 05:13:33,TRUE
a7a2ecec-3e84-4d88-b639-030666d13e81,email,"{""id"": ""055C16E81E164E64A3BD7BAE"", ""title"": ""Inverse modular project"", ""duration"": 165.8, ""calendar_id"": ""6817CE57C3094D76B00EFE90323DF0D2"", ""audio_url"": ""http://www.montoya.com//audio.mp3"", ""video_url"": ""http://www.schmidt-price.org//video.mp4"", ""transcript_url"": ""https://www.maldonado.com//transcript.txt"", ""dateString"": ""2025-08-10 11:21:40"", ""host_email"": ""qwhite@yahoo.com"", ""organizer_email"": ""efreeman@yahoo.com"", ""participants"": [""timothy24@munoz-anderson.com"", ""nguyendebra@yahoo.com"", ""pgarza@hotmail.com"", ""terrireyes@clark-benson.biz"", ""amy32@hotmail.com""], ""speakers"": [""mwilson@nguyen-davis.info"", ""stephanie19@jennings.biz""], ""meeting_attendees"": [{""email"": ""timothy24@munoz-anderson.com""}, {""email"": ""nguyendebra@yahoo.com""}, {""email"": ""pgarza@hotmail.com""}, {""email"": ""terrireyes@clark-benson.biz""}, {""email"": ""amy32@hotmail.com""}]}",Synergistic exuding Internet solution,055C16E81E164E64A3BD7BAE,2025-05-14 16:46:43,2025-02-04 16:13:08,TRUE
10c1668b-b7c5-4ee3-9556-cfadceed7b22,chat,"{""id"": ""67D57A2E96A840FBB3DCB4E2"", ""title"": ""Optimized neutral knowledge user"", ""duration"": 93.54, ""calendar_id"": ""0550B25185424683B080188BF360901C"", ""audio_url"": ""https://lopez.com//audio.mp3"", ""video_url"": ""https://www.shaw.com//video.mp4"", ""transcript_url"": ""http://www.webb.com//transcript.txt"", ""dateString"": ""2025-02-25 04:21:04"", ""host_email"": ""sabbott@wood.com"", ""organizer_email"": ""daniel40@reynolds.biz"", ""participants"": [""bsullivan@hotmail.com"", ""thomaslopez@bridges-ward.biz""], ""speakers"": [""whitney22@jones.com"", ""iproctor@gmail.com"", ""ydalton@munoz.net""], ""meeting_attendees"": [{""email"": ""bsullivan@hotmail.com""}, {""email"": ""thomaslopez@bridges-ward.biz""}]}",Upgradable upward-trending moderator,67D57A2E96A840FBB3DCB4E2,2025-04-19 12:23:11,2025-06-30 13:31:14,TRUE
fc23783f-9d6d-4240-b650-eefcc2f73c11,meeting,"{""id"": ""88D74FD6BB9A4C579C035F5F"", ""title"": ""Innovative upward-trending toolset"", ""duration"": 80.03, ""calendar_id"": ""FB371D3BEF914EC5881185A0DA1962BA"", ""audio_url"": ""https://www.kennedy.com//audio.mp3"", ""video_url"": ""http://miller-wagner.com//video.mp4"", ""transcript_url"": ""https://www.campbell.com//transcript.txt"", ""dateString"": ""2025-08-23 12:01:28"", ""host_email"": ""sanchezcrystal@horne.org"", ""organizer_email"": ""bergeramanda@gmail.com"", ""participants"": [""ehunt@hotmail.com"", ""zgomez@yahoo.com""], ""speakers"": [""austinlivingston@hotmail.com""], ""meeting_attendees"": [{""email"": ""ehunt@hotmail.com""}, {""email"": ""zgomez@yahoo.com""}]}",Enhanced optimizing support,88D74FD6BB9A4C579C035F5F,2025-02-28 16:41:09,2025-06-23 11:06:33,TRUE
7b5f8ed1-070b-40f1-bbb9-3ec1c36e9b90,call,"{""id"": ""EF53A931D9F44CB683F8EC9D"", ""title"": ""Public-key scalable help-desk"", ""duration"": 141.18, ""calendar_id"": ""6B6D01CD765A45339791ECA347411035"", ""audio_url"": ""https://nelson-lang.com//audio.mp3"", ""video_url"": ""https://curry.com//video.mp4"", ""transcript_url"": ""https://www.kelley-chambers.com//transcript.txt"", ""dateString"": ""2025-01-05 15:29:18"", ""host_email"": ""josehaynes@yahoo.com"", ""organizer_email"": ""cooperchristopher@larson.info"", ""participants"": [""cyoung@hotmail.com"", ""beckywilkinson@may.com"", ""tross@reese-goodwin.net"", ""yvega@baker-moreno.biz""], ""speakers"": [""sara76@stewart.com""], ""meeting_attendees"": [{""email"": ""cyoung@hotmail.com""}, {""email"": ""beckywilkinson@may.com""}, {""email"": ""tross@reese-goodwin.net""}, {""email"": ""yvega@baker-moreno.biz""}]}",Open-source bandwidth-monitored moderator,EF53A931D9F44CB683F8EC9D,2025-02-10 08:29:09,2025-06-23 04:28:57,TRUE
